0,0.015231310000000001,0.013145229999999999,0.0004439999999999884,4.339700000000001
0,0.01523444,0.01315034,0.0004449999999999932,0.0722
0,0.015351130000000001,0.01313552,0.0006049999999999898,0.81485
0,0.015351449999999999,0.013135550000000001,0.0006049999999999898,0.794516
0,0.01535194,0.01313572,0.0006049999999999898,25.006400000000003
0,0.01523444,0.01315034,0.0004449999999999932,0.0909771
0,0.01523444,0.01315035,0.0004449999999999932,0.686323
0,0.01523133,0.01314503,0.0004439999999999884,1.3116
0,0.01523157,0.01314503,0.0004439999999999884,26.4234
1,0.0129587,0.017219750000000002,0.0003979999999999961,4.914199999999999
1,0.01295894,0.01722006,0.0003990000000000009,2.25065
1,0.01295943,0.01722159,0.0004000000000000057,18.9264
1,0.01295981,0.01722187,0.0003990000000000009,33.448699999999995
2,0.01978059,0.01270039,2.2999999999996134e-05,4.339700000000001
2,0.019769669999999996,0.01263729,3.2000000000010685e-05,0.41285999999999995
2,0.01977012,0.012637029999999999,3.100000000000591e-05,0.81485
2,0.01977012,0.012637029999999999,3.100000000000591e-05,0.337387
2,0.01977013,0.01263702,3.100000000000591e-05,1.9703
2,0.019769669999999996,0.01263728,3.2000000000010685e-05,0.7773
2,0.01978042,0.012700240000000002,2.400000000000091e-05,7.20598
2,0.01978013,0.0127005,2.400000000000091e-05,20.529
3,0.011212989999999999,0.0026095,0.0018019999999999924,0.0782
3,0.011248850000000001,0.00265442,0.001843999999999994,4.339700000000001
3,0.01124882,0.0026545899999999996,0.001843999999999994,0.280721
3,0.01124872,0.00265503,0.001843999999999994,21.9894
3,0.0112126,0.0026093799999999997,0.0018019999999999924,0.766415
3,0.011212020000000001,0.0026092500000000005,0.0018029999999999973,32.0856
4,0.00552559,0.0027848699999999996,9.100000000000819e-05,3.5354
4,0.00549821,0.0028280799999999997,3.499999999999659e-05,4.914199999999999
4,0.00549816,0.0028282299999999997,3.499999999999659e-05,0.172102
4,0.00549797,0.0028284900000000003,3.499999999999659e-05,18.066300000000002
4,0.00552545,0.0027852899999999997,9.100000000000819e-05,9.26004
4,0.00552562,0.00278557,9.000000000000341e-05,23.592
5,0.00303964,0.009383768,0.0005660000000000025,4.339700000000001
5,0.0030386,0.009384682,0.0005740000000000123,3.7309
5,0.0031080699999999997,0.009662513000000001,0.0005240000000000009,4.914199999999999
5,0.00310798,0.009662639,0.0005240000000000009,0.28096000000000004
5,0.00310784,0.009662839,0.0005250000000000057,17.7619
5,0.0030386,0.009384679,0.0005740000000000123,0.7773
5,0.0030393600000000005,0.009383716,0.0005660000000000025,0.549443
5,0.0030389099999999997,0.009383545,0.0005670000000000073,27.1856
6,0.01567952,0.004430519999999999,0.0013290000000000077,4.914199999999999
6,0.01567972,0.00443135,0.0013300000000000126,2.57545
6,0.01567983,0.00443289,0.0013309999999999889,52.050399999999996
7,0.01366504,0.0191134,4.200000000000159e-05,0.8149000000000001
7,0.01366536,0.01911347,4.200000000000159e-05,0.33637100000000003
7,0.01366597,0.019113329999999998,4.200000000000159e-05,27.3986
8,0.00289278,0.01421424,0.0001009999999999991,3.7309
8,0.0028908500000000004,0.01421308,9.399999999999409e-05,3.9941000000000004
8,0.00289067,0.01421313,9.399999999999409e-05,0.545389
8,0.0028903800000000006,0.0142133,9.399999999999409e-05,18.4176
8,0.0028927,0.014213789999999999,0.0001009999999999991,0.27413600000000005
8,0.0028921400000000005,0.01421318,0.0001009999999999991,32.5779
9,0.01497677,0.010153228,8.000000000009778e-06,3.7309
9,0.01494042,0.010148342,1.2000000000000454e-05,4.339700000000001
9,0.01494041,0.010148414000000001,1.3000000000005229e-05,0.09765299999999999
9,0.01494046,0.010148543999999999,1.3000000000005229e-05,18.5197
9,0.01497681,0.010153604,8.000000000009778e-06,22.809900000000003
9,0.0149768,0.010153727999999999,8.000000000009778e-06,10.0421
10,0.0005608799999999992,0.01682143,0.0004199999999999875,4.339700000000001
10,0.0005592299999999994,0.01680808,0.0004230000000000018,0.6478
10,0.00032978999999999913,0.01686016,0.00047399999999998957,4.339700000000001
10,0.00032953999999999975,0.016860140000000003,0.00047399999999998957,1.7592
10,0.0003292300000000008,0.016860299999999998,0.00047399999999998957,19.9413
10,0.0005592400000000009,0.01680808,0.0004230000000000018,0.7773
10,0.0005606899999999992,0.0168217,0.0004199999999999875,0.8386129999999999
10,0.0005603099999999994,0.01682219,0.0004199999999999875,26.8964
11,0.01686166,0.00480319,9.399999999999409e-05,4.914199999999999
11,0.01686163,0.004802310000000001,9.399999999999409e-05,3.2907800000000003
11,0.0168619,0.0048014,9.200000000001296e-05,24.2701
11,0.01686139,0.00480104,9.200000000001296e-05,27.064899999999998
12,0.0071473,0.010638375,0.0002789999999999964,4.339700000000001
12,0.00714931,0.010640054,0.0002800000000000011,3.5354
12,0.0072644,0.010506023000000001,6.299999999998818e-05,0.86709
12,0.007264200000000001,0.010505944,6.299999999998818e-05,1.7953999999999999
12,0.00726454,0.01050574,6.299999999998818e-05,20.4901
12,0.00714931,0.010640055,0.0002800000000000011,0.7773
12,0.00714744,0.010638080999999999,0.0002789999999999964,0.732986
12,0.00714757,0.010637626,0.0002789999999999964,27.002000000000002
13,0.00951719,0.01752807,0.0003660000000000139,3.5354
13,0.009525826000000001,0.01754443,0.0003429999999999893,0.86709
13,0.009525981,0.017544249999999997,0.0003429999999999893,1.7234800000000001
13,0.009526208999999999,0.01754398,0.0003429999999999893,20.562
13,0.009517553,0.01752814,0.0003660000000000139,0.299241
13,0.009517999,0.01752828,0.0003669999999999902,32.5528
14,0.012308920000000001,0.00568452,1.099999999999568e-05,31.805
14,0.012308630000000001,0.00568451,1.099999999999568e-05,1.03855
14,0.01230824,0.00568465,9.999999999990905e-06,26.696399999999997
15,0.010633003,0.012040140000000001,0.0006030000000000087,3.7309
15,0.010654145,0.012032600000000001,0.0006349999999999909,4.914199999999999
15,0.010654195,0.01203277,0.0006349999999999909,0.373578
15,0.010654288,0.012033059999999998,0.0006349999999999909,17.6693
15,0.010632775,0.012040269999999999,0.0006030000000000087,0.8496400000000001
15,0.010632059,0.01204039,0.0006020000000000039,32.0024
16,0.014481860000000001,0.00541449,0.0004029999999999916,3.5354
16,0.01447659,0.00542429,0.0004060000000000059,4.914199999999999
16,0.01447663,0.00542445,0.0004060000000000059,0.16376100000000002
16,0.01447659,0.00542477,0.0004060000000000059,18.0746
16,0.01448165,0.00541417,0.0004029999999999916,14.266900000000001
16,0.01448156,0.00541403,0.0004029999999999916,18.5851
17,0.01610325,0.0199112,1.800000000000068e-05,4.6182
17,0.01610351,0.01991097,1.6999999999995907e-05,0.382778
17,0.01610377,0.01991044,1.6999999999995907e-05,27.3522
18,0.010980416,0.0014653600000000004,3.999999999990677e-06,3.7309
18,0.011035109999999999,0.0014984599999999996,1.2000000000000454e-05,4.339700000000001
18,0.01103514,0.0014986099999999994,1.2000000000000454e-05,0.6289899999999999
18,0.011035090000000001,0.0014988899999999995,1.2000000000000454e-05,17.988400000000002
18,0.010980506999999999,0.0014649400000000003,3.999999999990677e-06,3.22598
18,0.010980337,0.0014648299999999992,3.999999999990677e-06,1.62988
18,0.01098089,0.0014651099999999993,3.999999999990677e-06,27.9961
19,0.01543227,0.014636749999999999,0.0008640000000000043,4.339700000000001
19,0.01544527,0.014641300000000001,0.0008619999999999948,3.5354
19,0.01544402,0.01441376,0.0006949999999999931,4.914199999999999
19,0.01544389,0.014413809999999999,0.0006949999999999931,1.4712399999999999
19,0.01544374,0.014413879999999999,0.0006939999999999884,16.7672
19,0.01544527,0.014641300000000001,0.0008619999999999948,0.7773
19,0.01543212,0.014636890000000001,0.0008640000000000043,1.9856
19,0.015431750000000001,0.01463723,0.0008640000000000043,25.749399999999998
20,0.0022662199999999998,0.00716694,0.0004350000000000023,4.339700000000001
